Argument ID	WA	MACE-P	stance_WA	stance_WA_conf
A24032	1	0.947777415	1	1
A24033	0.607119416	0.02333155	1	0.794113053
A24034	0.731093254	0.328127211	1	1
A24035	0.863675045	0.232290368	1	1
A24036	0.750390772	0.555954065	1	1
A24037	0.958876554	0.864779192	1	1
A24038	0.821603429	0.721252703	1	1
A24039	0.801035545	0.697811798	-1	1
A24040	1	0.948844443	-1	1
A24041	0.983138015	0.987563056	-1	0.905579673
A24042	0.844144543	0.285789841	-1	1
A24043	1	0.989440054	-1	0.897088085
A24044	0.923991265	0.884843862	-1	1
A24045	0.827688858	0.428789074	-1	1
A24046	0.892612828	0.999041947	1	1
A24047	1	0.93820772	1	0.80843578
A24048	0.873019076	0.87523476	-1	1
A24049	1	0.999964218	1	1
A24050	1	0.761528693	-1	1
A24051	0.859745	0.482034952	-1	1
A24052	0.739462449	0.109333888	1	1
A24053	0.70736887	0.462503592	-1	0.812050001
A24054	0.746452986	0.707704425	-1	1
A24055	0.949135588	0.934178745	-1	1
A24056	0.849025173	0.372676854	1	1
A24057	1	0.856987083	-1	1
A24058	0.526656865	0.004870553	-1	1
A24059	0.977855246	0.775433948	1	1
A24060	0.793099088	0.37951704	-1	1
A24061	0.744009017	0.147349637	-1	0.800838247
A24062	0.757788278	0.832722363	-1	0.810819266
A24063	0.913265887	0.997299628	-1	1
A24064	0.885812309	0.58316501	1	1
A24065	1	0.999930282	-1	1
A24066	1	0.6781559	-1	0.780704519
A24067	0.875712752	0.997964127	1	1
A24068	1	0.941446298	-1	1
A24069	1	0.925916926	1	1
A24070	0.935529257	0.904472413	1	0.793480552
A24071	0.741524455	0.606946118	-1	1
A24072	0.960179286	0.649841012	-1	0.794598684
A24073	1	0.974678242	1	1
A24074	0.78330873	0.4421677	-1	1
A24075	0.904103449	0.980804266	-1	0.949513686
A24076	0.932269445	0.90966767	-1	1
A24077	0.553040124	0.003026579	1	1
A24078	0.972151604	0.629757348	-1	0.802125285
A24079	1	0.894537594	1	1
A24080	0.85417631	0.659674795	1	1
A24081	0.936702363	0.991695233	1	1
A24082	0.848959991	0.395046416	1	1
A24083	0.547121321	0.114941811	1	1
A24084	1	0.956212903	1	1
A24085	1	0.998539834	1	1
A24086	0.869529427	0.807479446	-1	1
A24087	0.714691612	0.200781026	1	1
A24088	0.648782449	0.292791435	-1	0.898571234
A24089	0.510087701	0.02829917	-1	1
A24090	0.805058456	0.515694429	1	1
A24091	1	0.974983308	1	1
A24092	0.879302507	0.843782618	1	1
A24093	0.887055567	0.869107496	-1	1
A24094	0.917353239	0.984216906	-1	1
A24095	1	0.833647434	-1	1
A24096	0.734887494	0.316989051	-1	1
A24097	0.724375935	0.681906975	-1	1
A24098	0.743597095	0.19786756	1	1
A24099	0.855399124	0.420290557	-1	0.897140444
A24100	0.661689995	0.052738749	-1	0.928410115
A24101	0.690476608	0.136805077	-1	0.785251513
A24102	0.617373163	0.127665549	1	1
A24103	0.940874932	0.903332755	-1	1
A24104	0.841977702	0.523593313	-1	0.897942706
A24105	1	0.886791415	1	1
A24106	0.781856831	0.259886784	1	0.716436274
A24107	0.876882329	0.544683033	1	1
A24108	1	0.946231098	-1	0.82333265
A24109	0.754959927	0.431674118	1	1
A24110	0.789878128	0.870032355	1	1
A24111	0.924187065	0.923881225	-1	1
A24112	0.852209909	0.618531707	-1	1
A24113	0.731064269	0.750049217	-1	1
A24114	0.525349834	1.48e-05	1	1
A24115	1	0.459708635	1	1
A24116	0.847312608	0.90517158	-1	1
A24117	0.945490042	0.999880072	1	1
A24118	1	0.655372578	1	1
A24119	1	0.990928613	-1	0.899020944
A24120	0.84662668	0.654080982	1	0.908013977
A24121	0.678679203	0.72333092	1	1
A24122	0.588914628	0.133108886	-1	1
A24123	0.889887796	0.990853311	-1	1
A24124	0.957336092	0.880327629	1	1
A24125	0.88206537	0.572212246	-1	1
A24126	0.837464557	0.736701527	1	0.89469991
A24127	1	0.994968498	1	1
A24128	0.715159785	0.104900392	1	1
A24129	1	0.999855489	1	1
A24130	0.8513899	0.623949838	-1	0.600599659
A24131	0.935874199	0.897191991	1	1
A24132	0.731339501	0.119021275	-1	1
A24133	1	0.964862181	-1	1
A24134	0.754948328	0.318023448	-1	1
A24135	0.919376394	0.927239658	-1	1
A24136	0.774528935	0.497825454	-1	1
A24137	0.953911072	0.831244884	1	0.60678518
A24138	0.61406451	0.343202671	-1	1
A24139	0.932591771	0.982654787	1	1
A24140	1	0.972555481	1	1
A24141	0.870160126	0.421684312	-1	1
A24142	0.704446757	0.271902453	1	1
A24143	1	0.911490665	-1	1
A24144	0.964185092	0.964603195	1	1
A24145	0.836892047	0.451093565	1	1
A24146	1	0.960991762	-1	0.778257544
A24147	0.887249421	0.935458989	1	0.900346823
A24148	1	0.772791096	-1	1
A24149	1	0.999988853	1	1
A24150	0.946203295	0.552876263	-1	1
A24151	0.873863263	0.640420994	1	1
A24152	0.717143623	0.092448733	-1	0.926917615
A24153	0.888771226	0.807993559	1	1
A24154	0.916772282	0.772343833	1	1
A24155	0.777477224	0.878005598	1	1
A24156	0.870160126	0.899495175	1	1
A24157	1	0.994679826	1	1
A24158	0.951182931	0.930449972	-1	1
A24159	0.626347696	0.021584897	1	1
A24160	0.879563388	0.926528257	1	1
A24161	0.677485013	0.040981634	1	1
A24162	0.636587843	0.03701417	1	1
A24163	0.810273969	0.473693341	1	1
A24164	0.615087941	0.380727329	-1	1
A24165	1	0.998675487	1	1
A24166	0.852427212	0.996352957	1	1
A24167	0.748813094	0.603582847	-1	1
A24168	0.842538541	0.981199439	-1	0.892934146
A24169	0.725200778	0.361820036	-1	1
A24170	0.866871286	0.288055376	-1	1
A24171	0.789344832	0.661102699	1	0.900163762
A24172	0.7409447	0.146906322	1	1
A24173	0.759062874	0.278123772	1	1
A24174	0.502638617	0.000634435	1	1
A24175	0.869913705	0.928668476	1	0.899129145
A24176	0.749250126	0.793915612	-1	1
A24177	0.744013948	0.39405355	-1	0.902161089
A24178	0.948164063	0.707045361	-1	1
A24179	1	0.940306646	1	1
A24180	0.86634763	0.993402977	-1	0.82630886
A24181	1	0.942556155	-1	1
A24182	1	0.760527161	-1	1
A24183	0.662461141	0.084520916	1	1
A24184	0.888531861	0.670066353	1	1
A24185	0.827687665	0.914754221	1	1
A24186	0.525440145	0.002071146	-1	1
A24187	0.707141649	0.666911637	-1	1
A24188	0.839367983	0.433640221	-1	0.821941556
A24189	0.92132366	0.518353722	1	1
A24190	0.71202926	0.215466688	1	1
A24191	1	0.846780738	-1	0.927862118
A24192	0.828320586	0.956793186	-1	1
A24193	1	0.99995663	1	1
A24194	0.639622174	0.107179137	-1	1
A24195	0.633653685	0.709476033	-1	1
A24196	0.976800339	0.7694651	1	1
A24197	0.830362484	0.249887923	1	1
A24198	1	0.99902072	-1	1
A24199	0.950680672	0.742472898	1	1
A24200	1	0.944039505	-1	1
A24201	1	0.999965537	1	1
A24202	0.551996736	0.260502065	-1	1
A24203	1	0.83830368	-1	0.684122567
A24204	0.520146083	0.015894952	1	0.708105091
A24205	0.831409783	0.756855784	1	1
A24206	0.980049602	0.928222249	-1	1
A24207	0.950680672	0.742472898	1	1
A24208	0.740482899	0.542724175	-1	0.914975548
A24209	0.981246442	0.973100198	1	1
A24210	1	0.988919749	-1	1
A24211	0.825664191	0.834073272	-1	0.828540602
A24212	0.733316004	0.376905741	1	1
A24213	0.754339535	0.226883458	-1	0.799601643
A24214	0.867224455	0.595361425	1	0.893042501
A24215	0.748868509	0.731596571	-1	1
A24216	1	0.998687429	-1	1
A24217	0.754020743	0.160755566	-1	1
A24218	0.790084183	0.178489322	1	1
A24219	0.916772282	0.772343833	-1	1
A24220	1	0.837816897	1	1
A24221	0.956044785	0.787960493	1	1
A24222	1	0.929818715	1	1
A24223	0.749759649	0.294062518	1	1
A24224	1	0.997310722	-1	0.893932198
A24225	1	0.999915213	-1	1
A24226	0.843618236	0.809375552	-1	0.928067407
A24227	0.599638871	0.333792937	1	0.895049199
A24228	0.588839469	0.457305531	-1	1
A24229	0.763408013	0.6353424	-1	1
A24230	0.946203295	0.552876263	-1	1
A24231	1	0.997999691	1	1
A24232	1	0.756910768	-1	1
A24233	0.685258762	0.264444861	1	1
A24234	0.908301369	0.889964389	-1	1
A24235	0.526006402	0.011379173	-1	0.581636522
A24236	0.779073994	0.718035784	1	1
A24237	0.568846247	0.471075868	-1	1
A24238	1	0.728839924	1	1
A24239	1	0.886791415	1	1
A24240	1	0.691829532	1	1
A24241	0.880226899	0.501773303	-1	1
A24242	1	0.804208915	-1	1
A24243	0.738784451	0.32803624	-1	1
A24244	0.941578403	0.575085077	1	1
A24245	0.796776235	0.527104227	-1	0.903216385
A24246	1	0.959063739	-1	1
A24247	0.816604629	0.813074796	1	0.799814449
A24248	0.767525044	0.300301892	1	1
A24249	0.639604859	0.051841879	-1	0.796796557
A24250	0.863787585	0.633637141	1	0.899170601
A24251	1	0.959055005	-1	1
A24252	0.777058535	0.55893005	1	1
A24253	1	0.959779974	-1	1
A24254	0.838728236	0.403052262	-1	1
A24255	0.658563153	0.188599441	-1	1
A24256	0.838234112	0.919418055	-1	1
A24257	0.963028073	0.919491136	-1	1
A24258	0.849478823	0.639486217	1	1
A24259	0.842903487	0.286631747	-1	1
A24260	0.870414983	0.661444007	1	1
A24261	0.842205727	0.454186141	-1	1
A24262	0.887979474	0.79210617	-1	1
A24263	0.769967556	0.209201301	1	0.902076628
A24264	0.928320002	0.96285415	-1	1
A24265	1	0.977281253	1	0.502035431
A24266	0.986791883	0.978257901	1	1
A24267	1	0.98892641	1	1
A24268	0.868881496	0.919730218	1	1
A24269	0.907300168	0.910055129	1	1
A24270	0.787650683	0.458310116	-1	1
A24271	0.700708671	0.271183476	-1	1
A24272	0.839838069	0.813308953	-1	0.92817199
A24273	0.84452787	0.675760242	1	0.887420202
A24274	0.744998874	0.659567694	-1	1
A24275	0.890026401	0.884752879	-1	1
A24276	0.792703334	0.95278997	-1	1
A24277	1	0.929969259	1	1
A24278	0.730981591	0.569665835	1	1
A24279	0.828728945	0.801892154	-1	1
A24280	0.946203295	0.583325582	1	0.891156822
A24281	1	0.811680224	1	1
A24282	0.803139437	0.498882705	1	0.927308249
A24283	0.710080026	0.724991029	-1	0.88290471
A24284	0.790223827	0.927483065	-1	1
A24285	0.860934292	0.999541077	1	1
A24286	0.922795196	0.949563552	1	1
A24287	1	0.960095751	-1	1
A24288	0.912853449	0.993931562	1	1
A24289	1	0.962527143	1	1
A24290	0.821667028	0.708369969	-1	1
A24291	1	0.770365434	1	1
A24292	0.953991933	0.741712023	-1	1
A24293	1	0.858233776	-1	1
A24294	0.854072124	0.17753416	1	1
A24295	0.761702921	0.391592902	1	1
A24296	0.979385238	0.843288573	1	1
A24297	0.872117083	0.570565022	-1	1
A24298	0.62815441	0.277573447	-1	1
A24299	0.867028386	0.552550244	-1	0.927635943
A24300	1	0.95324698	1	1
A24301	0.766087264	0.380684593	1	1
A24302	0.768885444	0.185936498	-1	0.911206898
A24303	1	0.86202744	1	1
A24304	0.861858335	0.925286218	1	0.82209914
A24305	0.983660829	0.997039902	1	1
A24306	1	0.920454572	-1	0.89830636
A24307	0.569092532	0.074815099	-1	1
A24308	0.867573641	0.763530205	-1	1
A24309	0.629521807	0.009149326	1	0.682408578
A24310	0.984880773	0.942917353	1	1
A24311	0.58734283	0.004940914	1	0.89837633
A24312	1	0.990338393	1	1
A24313	0.790388495	0.476705095	-1	1
A24314	0.693083955	0.362061589	-1	1
A24315	0.772530333	0.727643744	-1	1
A24316	1	0.930585215	-1	1
A24317	0.910688944	0.753034473	1	1
A24318	0.913534896	0.765285698	-1	1
A24319	1	0.99334118	-1	0.897462683
A24320	0.860770257	0.560809048	1	0.90987107
A24321	1	0.916728424	1	1
A24322	1	0.790071586	1	1
A24323	0.957541843	0.839362058	-1	1
A24324	0.954470027	0.742472898	1	0.81173573
A24325	1	0.926597671	1	1
A24326	0.689561458	0.107250044	1	0.895606122
A24327	1	0.966536869	1	1
A24328	0.902220091	0.94022369	1	1
A24329	0.881359688	0.878452021	-1	1
A24330	0.669222092	0.160057961	-1	1
A24331	0.863141924	0.9865106	1	1
A24332	1	0.823878052	-1	0.927714874
A24333	0.726902226	0.277542704	-1	1
A24334	0.880549307	0.616955746	1	1
A24335	0.627681728	0.014534751	1	1
A24336	0.663528895	0.170222132	1	1
A24337	0.963060941	0.810971042	1	1
A24338	0.678711949	0.012782561	-1	1
A24339	0.940848298	0.9645443	-1	1
A24340	1	0.969211505	-1	1
A24341	1	0.963118828	1	1
A24342	0.714933403	0.25037014	1	1
A24343	0.939037887	0.818736557	-1	0.926623971
A24344	0.736940687	0.868261142	-1	1
A24345	0.537232737	0.073345034	1	1
A24346	0.631274019	9.17e-07	1	0.95591944
A24347	1	0.984838974	1	1
A24348	0.795175808	0.33049822	-1	1
A24349	0.927678305	0.767157703	-1	0.9273619
A24350	0.726862252	0.1422874	1	1
A24351	1	0.998297885	-1	1
A24352	0.761649567	0.870244352	-1	1
A24353	1	0.957091491	1	1
A24354	0.912399167	0.999962953	-1	0.955474757
A24355	0.912652873	0.60676895	1	1
A24356	0.698450713	0.52501319	-1	1
A24357	0.911914422	0.927128905	-1	1
A24358	0.887910756	0.941183583	-1	0.894342603
A24359	1	0.915985631	-1	1
A24360	1	0.852681361	-1	0.766312101
A24361	0.646194021	0.445815206	1	0.898276984
A24362	0.873194904	0.353173489	1	1
A24363	0.662939569	0.581360091	1	1
A24364	0.985727225	0.999980139	-1	1
A24365	0.635923837	0.023781773	-1	0.928346301
A24366	0.847524871	0.503038562	1	1
A24367	0.840175284	0.509998603	1	1
A24368	1	0.999159737	-1	1
A24369	1	0.854076684	1	1
A24370	1	0.823606881	1	1
A24371	1	0.991417218	1	1
A24372	0.897792369	0.806280537	1	1
A24373	0.79329237	0.516188352	-1	0.89576579
A24374	0.831984645	0.941020646	-1	1
A24375	0.555554838	0.083277143	1	0.809545711
A24376	0.543930657	0.340961505	-1	0.553865867
A24377	0.867132369	0.429619839	-1	1
A24378	0.727881468	0.368240792	-1	0.891103571
A24379	1	0.826812958	1	1
A24380	0.700166698	0.073114529	-1	1
A24381	0.911698665	0.702387083	-1	0.910589126
A24382	0.795234857	0.837568416	1	1
A24383	0.64834202	0.097786306	1	0.596725892
A24384	0.930153179	0.999593886	-1	1
A24385	1	0.944384724	1	1
A24386	0.686286937	0.139018406	1	1
A24387	0.774458856	0.625210652	-1	0.889953693
A24388	0.63787067	0.259586549	-1	0.899969328
A24389	0.614444346	0.015589555	1	1
A24390	0.977531973	0.836271494	-1	1
A24391	0.852427212	0.973033463	-1	0.899548425
A24392	0.927184253	0.964122746	-1	1
A24393	0.72364351	0.350654005	-1	0.816910764
A24394	0.572537458	0.015470609	1	1
A24395	0.868234774	0.781209504	1	1
A24396	0.818701147	0.24937664	-1	0.789167011
A24397	0.699091276	0.268680476	-1	1
A24398	1	0.888860963	1	1
A24399	1	0.923550574	1	1
A24400	0.732147033	0.422345223	1	0.811641983
A24401	0.678112674	0.205101687	-1	1
A24402	0.658646847	0.389393968	-1	0.89817342
A24403	0.946335831	0.804699348	-1	1
A24404	0.882294725	0.984332327	-1	1
A24405	1	0.757903378	-1	0.927437287
A24406	0.677953247	0.297526405	1	1
A24407	0.758637892	0.247397761	-1	1
A24408	0.636679774	0.055400667	-1	0.827620214
A24409	1	0.984498474	-1	0.889296452
A24410	0.854164096	0.550998906	-1	0.928793341
A24411	0.788117467	0.922890052	-1	1
A24412	1	0.956486795	1	1
A24413	0.950680672	0.742472898	-1	1
A24414	1	0.951424998	-1	0.898734241
A24415	0.617854401	0.019979707	1	1
A24416	0.884317877	0.445745228	1	1
A24417	1	0.960425503	1	1
A24418	0.979375806	0.962165839	1	1
A24419	0.941946628	0.81486081	-1	1
A24420	0.829365654	0.93969355	1	1
A24421	0.542490528	0.057546736	-1	0.737652586
A24422	0.938828197	0.98578811	-1	1
A24423	0.738539625	0.839855007	1	1
A24424	0.848335624	0.572621303	-1	1
A24425	0.534346639	0.037113823	1	1
A24426	0.903547594	0.528369369	-1	1
A24427	0.881213189	0.644521385	1	1
A24428	0.834913842	0.292867024	1	1
A24429	0.939737527	0.752885705	-1	0.80506699
A24430	0.864573376	0.939560883	-1	1
A24431	0.850826458	0.702070181	-1	1
A24432	1	0.948117012	-1	0.928569119
A24433	0.896519269	0.787953433	1	0.911248853
A24434	0.916580585	0.756537192	-1	1
A24435	0.982758908	0.917136948	-1	0.891416885
A24436	0.883642569	0.689768466	1	1
A24437	0.700020315	0.306127115	-1	0.904222979
A24438	0.948508716	0.875149626	-1	0.901269738
A24439	0.718092781	0.323932033	-1	1
A24440	0.747681227	0.377801802	-1	0.927587298
A24441	0.826300052	0.419063881	-1	0.901680909
A24442	0.872619816	0.945603145	-1	1
A24443	0.66217152	0.37435606	-1	1
A24444	0.843417539	0.558656719	1	1
A24445	0.907097982	0.809568847	-1	1
A24446	0.8385233	0.890320676	-1	1
A24447	0.871959799	0.692025556	1	1
A24448	0.790303962	0.503814795	1	1
A24449	0.673021559	0.144616708	1	1
A24450	0.571365435	0.00956746	1	1
A24451	1	0.97582407	-1	1
A24452	0.880123048	0.609537474	1	1
A24453	0.899933993	0.811536036	1	1
A24454	1	0.927918883	1	0.903829091
A24455	0.871801639	0.858393091	1	1
A24456	0.891272319	0.996461755	-1	0.928492207
A24457	1	0.99914323	-1	1
A24458	0.885716722	0.936418413	-1	1
A24459	0.905483102	0.604607046	-1	1
A24460	0.708634881	0.033989246	1	1
A24461	0.593733784	0.028232558	-1	1
A24462	0.778803202	0.508248412	1	1
A24463	1	0.889232523	-1	1
A24464	0.89015433	0.915555015	-1	1
A24465	0.779391242	0.72269151	-1	1
A24466	0.811110045	0.528404407	1	1
A24467	0.796829435	0.465599172	-1	0.824737207
A24468	0.864405154	0.946125639	-1	1
A24469	0.635053212	0.20495047	-1	0.813507002
A24470	0.885678903	0.837615073	1	1
A24471	0.789612092	0.820514129	1	0.912120491
A24472	0.643041086	0.083694034	-1	0.480852761
A24473	0.658497248	0.480030846	-1	1
A24474	0.682828712	0.027376995	1	0.900548548
A24475	0.901084128	0.562291137	1	1
A24476	0.813253226	0.034133047	1	1
A24477	1	0.980964838	1	1
A24478	0.875520319	0.01350966	1	1
A24479	1	0.975355916	-1	1
A24480	0.957573856	0.844864033	-1	0.896840148
A24481	1	0.966003884	-1	0.905832573
A24482	0.669866955	0.087655333	-1	1
A24483	1	0.95146825	-1	1
A24484	0.667620821	0.192272105	1	1
A24485	0.886004623	0.63763751	1	1
A24486	0.866958789	0.870427642	-1	0.899188428
A24487	0.648125643	0.179483965	-1	1
A24488	1	0.931573209	-1	1
A24489	0.824690069	0.873690105	1	0.899098359
A24490	0.864976457	0.603558833	-1	1
A24491	0.6358366	0.34539023	-1	1
A24492	0.799572046	0.880675065	-1	1
A24493	0.929765999	0.985357069	1	1
A24494	1	0.973723129	1	1
A24495	0.604290522	0.051447709	1	1
A24496	1	0.989714414	1	1
A24497	0.917550758	0.698299981	-1	1
A24498	0.89319778	0.951361644	-1	0.789751451
A24499	0.86811288	0.997408616	-1	1
A24500	0.70746419	0.118946806	-1	0.905378773
A25001	1	0.905952403	1	1
A25002	0.799703794	0.808696025	1	0.898758277
A25003	0.608201935	0.623780495	-1	0.901509585
A25004	1	0.946002065	-1	1
A25005	0.629308271	0.190730232	-1	1
A25006	0.846393294	0.734757707	-1	0.912722314
A25007	0.83657317	0.718172904	-1	1
A25008	0.885785321	0.631470817	-1	1
A25009	0.779033609	0.561844678	-1	1
A25010	0.826239366	0.51418897	-1	0.884813208
A25011	1	0.92329046	1	1
A25012	0.926483151	0.818432437	1	1
A25013	0.976609841	0.94578377	-1	1
A25014	0.856863427	0.540358023	1	0.708308275
A25015	0.96286913	0.950675691	1	1
A25016	0.900788891	0.842687895	-1	1
A25017	0.916772282	0.772343833	1	1
A25018	0.74607961	0.71308381	-1	1
A25019	0.978880281	0.793888424	1	1
A25020	0.757486438	0.326737982	1	1
A25021	0.678844553	0.02590689	1	1
A25022	0.536221288	0.020765219	1	1
A25023	1	0.855014782	-1	1
A25024	0.635225338	0.042049543	-1	1
A25025	0.671581198	0.347614127	-1	1
A25026	0.862108409	0.764990556	1	1
A25027	0.83163015	0.861055443	-1	1
A25028	0.512667808	0.045862957	-1	1
A25029	0.501067825	0.009132948	1	0.797549036
A25030	0.91015537	0.62787874	-1	0.901438849
A25031	0.614593452	0.007633719	1	0.897672888
A25032	0.698645806	0.100355596	1	1
A25033	0.867065679	0.868707069	-1	0.828037137
A25034	0.980106849	0.947302639	-1	1
A25035	1	0.93740548	1	1
A25036	0.795982979	0.395982489	1	1
A25037	0.627144659	0.472552703	1	0.903810423
A25038	0.826797711	0.909355708	-1	1
A25039	0.886849138	0.566596397	1	1
A25040	0.793969732	0.252118528	1	1
A25041	0.725740366	0.890193165	-1	1
A25042	0.881594187	0.758032855	-1	1
A25043	0.702441321	0.597681899	-1	1
A25044	0.931117752	0.895766581	-1	0.900827493
A25045	0.921088041	0.947444722	1	1
A25046	0.849210673	0.495011836	1	1
A25047	1	0.987109493	1	1
A25048	0.828538683	0.645846363	-1	1
A25049	0.731791414	0.064515954	1	1
A25050	0.669486923	0.532973746	-1	1
A25051	0.613459031	0.047246409	1	1
A25052	0.58543112	0.013994434	-1	0.929171948
A25053	1	0.864610491	-1	0.894341814
A25054	1	0.950460006	1	1
A25055	0.597510015	0.040503794	-1	0.901585257
A25056	0.859856224	0.878952343	1	0.695689668
A25057	1	0.851178966	-1	1
A25058	0.826587249	0.353170849	1	1
A25059	0.77855118	0.307000338	-1	1
A25060	0.721802757	0.558067259	1	1
A25061	0.692564335	0.733978895	1	1
A25062	1	0.636644423	1	0.892966156
A25063	1	0.764815416	-1	1
A25064	0.78422583	0.74717609	-1	0.92651746
A25065	1	0.911516163	1	0.89778655
A25066	1	0.997277826	1	1
A25067	0.97757617	0.97860588	-1	1
A25068	0.527669526	0.166128911	-1	0.904920236
A25069	0.944304767	0.762655164	-1	1
A25070	1	0.98042668	1	1
A25071	0.773859112	0.355649834	-1	0.899111432
A25072	0.904765414	0.665245095	-1	0.804200872
A25073	1	0.764815416	-1	1
A25074	0.921941445	0.880886225	-1	0.824781625
A25075	0.965502853	0.999935714	1	1
A25076	0.924838439	0.959714198	-1	1
A25077	0.950680672	0.742472898	-1	1
A25078	0.924651053	0.995090229	-1	1
A25079	0.91626783	0.88856614	1	1
A25080	0.673130049	0.074410966	-1	0.6711809
A25081	0.555272253	0.772708759	1	1
A25082	0.863383353	0.922385973	1	1
A25083	0.879320348	0.945505892	-1	1
A25084	1	0.831544597	-1	1
A25085	0.710987689	0.196794679	-1	1
A25086	0.875955759	0.553028534	1	0.894555074
A25087	0.876526423	0.711570733	-1	0.744697563
A25088	0.873931702	0.598507735	1	1
A25089	0.972203152	0.755188434	1	0.90035394
A25090	0.832880224	0.743848634	1	1
A25091	0.801370923	0.457025969	-1	1
A25092	0.677023371	0.064493755	-1	0.790783107
A25093	0.807953402	0.847816357	-1	1
A25094	0.615267977	0.053323211	-1	1
A25095	0.632443184	0.029280748	1	1
A25096	1	0.928963696	1	1
A25097	0.743317239	0.453595549	1	1
A25098	0.916900491	0.980254283	-1	0.902050956
A25099	0.668768449	0.414413533	-1	1
A25100	0.957502661	0.548002444	-1	1
A25101	0.886997559	0.793287939	1	1
A25102	0.840971853	0.41139431	1	0.900632304
A25103	0.865877749	0.77420675	1	1
A25104	0.796172607	0.309081179	1	1
A25105	0.912923837	0.941408838	-1	1
A25106	0.729970604	0.130733764	-1	0.808263876
A25107	0.693139764	0.30733979	-1	1
A25108	0.621924389	0.050741411	-1	1
A25109	0.74098624	0.076815189	-1	1
A25110	0.825532865	0.861162808	-1	0.926478289
A25111	0.877221858	0.750124099	1	1
A25112	0.86167322	0.393462466	1	1
A25113	0.764739176	0.547539478	1	0.890461412
A25114	1	0.953806485	1	1
A25115	1	0.970836699	1	0.894748626
A25116	1	0.99882749	-1	1
A25117	0.709008215	0.724568974	-1	1
A25118	0.943470788	0.974024514	-1	1
A25119	0.823364115	0.6462329	-1	1
A25120	0.805597937	0.588364608	-1	1
A25121	0.874630273	0.998185037	-1	1
A25122	0.6533502	0.230159085	-1	1
A25123	0.710107122	0.292531556	1	1
A25124	0.7595349	0.724206495	1	0.903341299
A25125	0.667393751	0.447484765	-1	1
A25126	0.712804944	0.25736202	1	1
A25127	0.789973773	0.870716148	-1	1
A25128	0.875849358	0.847151261	-1	1
A25129	0.790168649	0.447116936	-1	0.925838914
A25130	0.847590477	0.478710957	1	1
A25131	1	0.841434499	-1	1
A25132	0.63331508	0.114435923	1	1
A25133	0.592604748	0.087686742	1	1
A25134	0.857247572	0.37120242	-1	0.927419225
A25135	1	0.977720532	-1	1
A25136	1	0.886791415	1	1
A25137	0.785360069	0.846864786	1	1
A25138	0.878308678	0.983021315	-1	1
A25139	0.873891544	0.475141993	-1	0.905460345
A25140	0.741681498	0.371909577	-1	0.837104395
A25141	0.619843075	0.119726306	1	1
A25142	0.563082511	0.10099106	1	0.687066795
A25143	0.843195527	0.995222117	-1	0.928796348
A25144	0.776699808	0.378802111	-1	1
A25145	1	0.960095751	-1	1
A25146	1	0.722114629	1	1
A25147	0.981668438	0.944843548	1	0.804043418
A25148	0.857773466	0.700034334	-1	1
A25149	1	0.982653234	-1	1
A25150	0.770420713	0.665641435	1	1
A25151	0.788057991	0.513081824	-1	0.901489379
A25152	1	0.868785863	1	1
A25153	0.528297049	0.025999371	1	1
A25154	1	0.729663906	1	1
A25155	1	0.999771646	1	1
A25156	0.732724801	0.824199969	-1	1
A25157	1	0.99943575	1	1
A25158	1	0.921175733	1	1
A25159	0.63712402	0.044335671	-1	0.899960427
A25160	0.713522014	0.023786134	1	1
A25161	0.610708469	0.042433181	-1	1
A25162	0.715144126	0.583092451	1	1
A25163	0.858998676	0.719767706	-1	1
A25164	1	0.888804141	1	1
A25165	0.882988962	0.876588297	1	0.89971262
A25166	0.921458842	0.955574372	-1	1
A25167	0.864206921	0.634743593	1	0.903280102
A25168	0.717241003	0.267430699	1	1
A25169	0.961188242	0.935837688	1	0.807347344
A25170	0.84454216	0.303015845	1	1
A25171	0.762622515	0.932642855	-1	1
A25172	0.895197991	0.950492475	1	1
A25173	0.891955639	0.741766929	1	1
A25174	0.890783946	0.998323287	-1	0.927160992
A25175	0.980287235	0.966153563	1	1
A25176	0.577226372	0.102811252	-1	0.899864287
A25177	0.617141691	0.023730826	-1	0.928968339
A25178	0.837043405	0.825049908	-1	1
A25179	0.885831145	0.819738779	1	1
A25180	0.855041976	0.999468479	-1	0.927820274
A25181	0.767018114	0.988963657	-1	1
A25182	1	0.994832859	1	1
A25183	1	0.915896429	1	1
A25184	0.626439116	0.017562447	1	1
A25185	1	0.997264386	1	1
A25186	0.825156712	0.595465501	1	1
A25187	0.899018127	0.299076891	-1	0.716282503
A25188	1	0.95327671	1	1
A25189	0.636330447	0.139154722	-1	0.899154211
A25190	0.715023102	0.680393273	-1	0.907928745
A25191	0.622457262	0.176104412	1	1
A25192	0.804799516	0.814508264	1	0.562747594
A25193	0.865023105	0.933523646	-1	1
A25194	0.847952369	0.703200672	-1	1
A25195	0.678203142	0.229570916	1	1
A25196	0.70089449	0.0960571	-1	1
A25197	0.741324022	0.041059943	1	1
A25198	0.523703199	0.009930509	1	1
A25199	0.500874045	0.015627174	1	1
A25200	0.949367101	0.998829135	1	1
A25201	0.535721949	0.000321835	1	1
A25202	0.911722734	0.976923249	1	1
A25203	1	0.961759774	1	1
A25204	1	0.937202854	1	1
A25205	0.809548134	0.469596447	-1	1
A25206	1	0.974794221	1	1
A25207	0.874649571	0.919022753	-1	0.900492102
